filename,bucket,correctness,expected,topCigarId,topBrand,topLine,confidence,visionBrand,visionLine,visionConfidence,usedSwap,latencyMs,candidateCount,top5,error
band-0b13f2a5880e.jpg,ambiguous,,,sindicato-casa-bella-maduro-gran-toro,Sindicato,Casa Bella Maduro Gran Toro,0.517,,,0,false,20296,10,"Sindicato Casa Bella Maduro Gran Toro:0.52 | Sindicato Casa Bella Maduro:0.51 | Sindicato Casa Bella Maduro Robusto:0.51 | Sindicato Casa Bella Maduro Toro:0.51 | Sancho Panza Double Maduro Alicante:0.49",
band-0beb437bd536.jpg,auto-match,,,romeo-y-julieta-medallas-de-oro,Romeo y Julieta,Medallas De Oro,0.99,Romeo y Julieta,Medallas de Oro Connecticut Nicaragua,1,false,5439,15,"Romeo y Julieta Medallas De Oro:0.99 | Romeo y Julieta Medallas De Oro Churchill:0.98 | Romeo y Julieta Medallas De Oro Robusto:0.98 | Romeo y Julieta Vintage VI (Medallas de Oro):0.98 | Romeo y Julieta 1875 Nicaragua:0.98",
band-0bee53e7ac80.jpg,auto-match,,,joya-de-nicaragua-antano,Joya de Nicaragua,Antano,0.99,Joya de Nicaragua,Antaño CT,1,false,4585,15,"Joya de Nicaragua Antano:0.99 | Joya de Nicaragua Nicaragua Antano 1970 Robusto Grande:0.98 | Joya de Nicaragua Antano 1970:0.98 | Joya de Nicaragua Antano Gran Reserva Robusto Grande:0.98 | Joya de Nicaragua Antano 1970 Gran Reserva Robusto Grande:0.98",
band-0c03642cd3c1.jpg,auto-match,,,alfonso-gran-seleccion,Alfonso,Gran Seleccion,0.99,Alfonso,Gran Seleccion,0.9,false,9113,15,"Alfonso Gran Seleccion:0.99 | Alfonso Gran Seleccion Enormes:0.99 | Alfonso Gran Seleccion Estelares:0.99 | Alfonso Gran Seleccion Exclusivos:0.99 | Alfonso Gran Seleccion Preciosos:0.99",
band-0c9ce5dc0bcb.jpg,auto-match,,,padron-1964-anniversary-a,Padrón,1964 Anniversary A,0.98,Padron,1964 Anniversary Series,1,false,4817,15,"Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.98 | Padrón 1964 Anni. Belicoso:0.98 | Fonseca Arana:0.61 | Cavalier Genève Prospektor:0.61",
band-0edf38af4860.jpg,auto-match,,,the-tabernacle-havana-seed-ct-142,The Tabernacle,Havana Seed CT 142,0.99,THE TABERNACLE,HAVANA SEED CT,1,false,9636,15,"The Tabernacle Havana Seed CT 142:0.99 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.99 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.99 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.99 | Foundation Cigar Co. Tabernacle Havana Seed CT:0.99",
band-0f06766f1344.jpg,auto-match,,,island-jim,Island Jim,Original,0.98,Island Jim,,1,false,17136,15,"Island Jim Original:0.98 | Island Jim Barber Pole:0.98 | Island Jim Connecticut:0.98 | Island Jim San Andrés Maduro:0.98 | Leaf by Oscar Island Jim - San Andres:0.98",
band-0f22b73873b2.jpg,auto-match,,,arturo-fuente-don-carlos,Arturo Fuente,Don Carlos,0.99,Arturo Fuente,Don Carlos,0.9,false,11335,15,"Arturo Fuente Don Carlos:0.99 | Arturo Fuente Don Carlos:0.99 | Arturo Fuente Don Carlos:0.99 | Arturo Fuente Don Carlos Eye of the Shark:0.99 | Arturo Fuente Don Carlos 90 Anos:0.99",
band-0f85c04d7503.jpg,auto-match,,,oliva-master-blends-3,Oliva,Master Blends 3,0.99,Oliva,Master Blends 3,0.9,false,11099,15,"Oliva Master Blends 3:0.99 | Oliva Master Blends 3:0.99 | Oliva Master Blends 3:0.99 | Oliva Master Blends 3:0.99 | Oliva Master Blends 3 Double Robusto:0.99",
band-0fa61e90d3a0.jpg,auto-match,,,liga-privada-unico-dirty-rat,Drew Estate,Liga Privada Unico Dirty Rat,0.98,Dirty Rat,,0.8,false,3283,15,"Drew Estate Liga Privada Unico Dirty Rat:0.98 | Private Stock:0.84 | Room 101 Serie Hn:0.83 | Caribe Deluxe:0.83 | Fonseca Arana:0.82",
band-1057ffd512e1.jpg,ambiguous,,,curivari-buenaventura,Curivari,Buenaventura,0.742,BUENAVENTURA,,0.8,false,8889,15,"Curivari Buenaventura:0.74 | La Diferencia Cubana:0.64 | La Estrella Cubana:0.64 | Curivari Buenaventura Pralines:0.64 | Curivari Buenaventura Bv:0.64",
band-105e88cfd766.jpg,auto-match,,,perdomo-10th-anniversary-sun-grown,Perdomo,10th Anniversary Sun Grown,0.99,PERDOMO,10TH ANNIVERSARY SUN GROWN,1,false,5345,15,"Perdomo 10th Anniversary Sun Grown:0.99 | Perdomo Reserve 10Th Anniversary Maduro Super Toro:0.98 | Perdomo Reserve 10Th Anniversary Cuban Criollo:0.98 | Perdomo Reserve 10Th Anniversary Maduro Robusto:0.98 | Perdomo Reserve 10Th Anniversary Maduro Epicure:0.98",
band-10d30233f697.jpg,auto-match,,,plasencia-alma-fuerte,Plasencia,Alma Fuerte,0.99,PLASENCIA,ALMA FUERTE,1,false,10145,15,"Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte Robustus I:0.99 | Plasencia Alma Fuerte Sixto II:0.99 | Plasencia Alma Fuerte Colorado Claro:0.99",
band-10f7580ee74a.jpg,auto-match,,,aganorsa-leaf-supreme-leaf-toro,Aganorsa Leaf,Supreme Leaf,0.99,AGANORSA LEAF,SUPREME LEAF,1,false,10587,15,"Aganorsa Leaf Supreme Leaf:0.99 | Aganorsa Leaf Supreme Leaf:0.99 | Aganorsa Leaf Supreme Leaf:0.99 | Aganorsa Leaf Supreme Leaf:0.99 | Aganorsa Leaf Supreme Leaf:0.99",
band-113954e4f825.jpg,auto-match,,,tatuaje-petite-tatuaje-reserva,Tatuaje,Petite Tatuaje Reserva,0.98,Tatuaje,,0.9,false,7597,15,"Tatuaje Petite Tatuaje Reserva:0.98 | Tatuaje Series P:0.98 | Tatuaje Nicaragua:0.98 | Tatuaje Havana Vi Artistas:0.98 | Tatuaje Cabaiguan:0.98",
band-11995d8b7b90.jpg,auto-match,,,montecristo-white-series,Montecristo,White Series,0.99,MONTECRISTO,WHITE SERIES,1,false,10640,15,"Montecristo White Series:0.99 | Montecristo White Series:0.99 | Montecristo White Series:0.99 | Montecristo White Series:0.99 | Montecristo White Series:0.99",
band-11bcfa9616b7.jpg,auto-match,,,fratello-the-texan,Fratello,The Texan,0.977,THE TEXAN,,0.9,false,3266,11,"Fratello The Texan:0.98 | Stillwell Star :0.66 | Sosa Imperio Cubano Miami Maduro Corona:0.66 | RoMa Craft Craft Intemperance Ba Xxi Contempt:0.65 | RoMa Craft Craft Intemperance Ba Xxi Vanity:0.65",
band-1360d6d747ee.jpg,auto-match,,,tatuaje-petite-tatuaje-reserva,Tatuaje,Petite Tatuaje Reserva,0.98,Tatuaje,,1,false,7827,15,"Tatuaje Petite Tatuaje Reserva:0.98 | Tatuaje Series P:0.98 | Tatuaje Nicaragua:0.98 | Tatuaje Havana Vi Artistas:0.98 | Tatuaje Cabaiguan:0.98",
band-151903d0f8e4.jpg,auto-match,,,arturo-fuente-gran-reserva,Arturo Fuente,Gran Reserva,0.99,Arturo Fuente,Gran Reserva,0.9,false,10146,15,"Arturo Fuente Gran Reserva:0.99 | Arturo Fuente Gran Reserva Rothschild Natural:0.99 | Arturo Fuente Gran Reserva Cuban Corona Natural:0.99 | Arturo Fuente Gran Reserva Petit Corona Natural:0.99 | Arturo Fuente Arturo Fuente:0.98",
band-159b91c8dbe9.jpg,auto-match,,,caribe-deluxe,Caribe,Deluxe,0.861,LA FABRICA,,0.7,false,8310,15,"Caribe Deluxe:0.86 | Gurkha Park Avenue:0.86 | Camacho Pre-Embargo Toro:0.86 | Drew Estate Uzi Weighs A Ton:0.86 | Drew Estate Fsg By:0.86",
band-15d4af929132.jpg,auto-match,,,perdomo-reserve-10th-anniversary-maduro,Perdomo,Reserve 10Th Anniversary Maduro,0.98,PERDOMO,10th Anniversary Sungrown,1,false,9853,15,"Perdomo Reserve 10Th Anniversary Maduro:0.98 | Perdomo 10th Anniversary Sun Grown:0.98 | Perdomo Reserve 10Th Anniversary Cuban Criollo:0.98 | Perdomo Reserve 10Th Anniversary Maduro Robusto:0.98 | Perdomo Reserve 10Th Anniversary Maduro Epicure:0.98",
band-16043254378c.jpg,auto-match,,,diamond-crown,Diamond Crown,Diamond Crown,0.98,Diamond Crown,Julius Caesar,1,false,9825,15,"Diamond Crown Diamond Crown:0.98 | Diamond Crown Julius Caeser Hail Caesar:0.98 | Diamond Crown Julius Caeser Hail Caesar:0.98 | Diamond Crown Julius Caeser Hail Caesar:0.98 | Diamond Crown Julius Caeser:0.98",
band-162348a9350a.jpg,auto-match,,,a-j-fernandez-new-world,A.J. Fernandez,New World,0.98,New World,,0.9,false,10451,15,"A.J. Fernandez New World:0.98 | A.J. Fernandez New World:0.98 | A.J. Fernandez Fernandez New World Redondo:0.98 | A.J. Fernandez New World Cameroon:0.98 | A.J. Fernandez New World Cameroon Selection:0.98",
band-1715f075f560.jpg,auto-match,,,my-father-le-bijou-1922,My Father,Le Bijou 1922,0.99,My Father,Le Bijou 1922,1,false,17342,15,"My Father Le Bijou 1922:0.99 | My Father Le Bijou 1922:0.99 | My Father Le Bijou 1922:0.99 | My Father Le Bijou 1922:0.99 | My Father Le Bijou 1922:0.99",
band-1729a2560fb9.jpg,auto-match,,,liga-privada-unico-l40-lancero,Drew Estate,Liga Privada Unico L40 Lancero,0.99,Drew Estate,L40,0.9,false,3787,15,"Drew Estate Liga Privada Unico L40 Lancero:0.99 | Drew Estate Liga Privada Unico Nasty Fritas:0.98 | Drew Estate Liga Privada Unico Feral Flying Pig:0.98 | Drew Estate Liga Privada Unico Dirty Rat:0.98 | Drew Estate Liga Privada Unico UF-13 Dark:0.98",
band-1745a224eb81.jpg,ambiguous,,,aj-fernandez-dias-de-gloria-brazil-robusto,A.J. Fernandez,Dias de Gloria Brazil,0.513,Not a cigar band,,0,false,7644,12,"A.J. Fernandez Dias de Gloria Brazil:0.51 | A.J. Fernandez Dias De Gloria Brazil:0.51 | A.J. Fernandez Dias De Gloria Brazil:0.51 | A.J. Fernandez Dias De Gloria Brazil Corona:0.51 | A.J. Fernandez Dias de Gloria Brazil Figurado:0.51",
band-17d891116a83.jpg,auto-match,,,tatuaje-corojo,Tatuaje,Corojo,0.99,Tatuaje,Corojo,0.9,false,3684,15,"Tatuaje Corojo:0.99 | Tatuaje T110 Corojo:0.99 | Tatuaje 7Th Corojo:0.99 | Tatuaje Petite Tatuaje Reserva:0.98 | Tatuaje Nuevitas Jibaro No. 1:0.98",
band-17ed148f4072.jpg,auto-match,,,my-father-blue,My Father,Blue,0.99,My Father,Blue,1,false,10295,15,"My Father Blue:0.99 | My Father Blue:0.99 | My Father Blue:0.99 | My Father Blue:0.99 | My Father Blue:0.99",
band-17f741cb3d7a.jpg,auto-match,,,tatuaje-cabaiguan,Tatuaje,Cabaiguan,0.99,Tatuaje,Cabaiguan,1,false,8843,15,"Tatuaje Cabaiguan:0.99 | Tatuaje Cabaiguan Guapos:0.99 | Tatuaje Cabaiguan Guapos Maduro:0.99 | Tatuaje Cabaiguan Guapos Maduro 46 Corona Gorda:0.99 | Tatuaje Cabaiguan Guapos Maduro Junior:0.99",
band-18f387286e85.jpg,auto-match,,,crux-epicure-corona-gorda,Crux,Epicure,0.99,CRUX,EPICURE,1,false,9867,15,"Crux Epicure:0.99 | Crux Epicure:0.99 | Crux Epicure Habano:0.99 | Crux Epicure Habano:0.99 | Crux Epicure Habano:0.99",
band-1928da611b3c.jpg,auto-match,,,plasencia-reserva-original-organica-nesticos,Plasencia,Reserva Original,0.99,PLASENCIA,RESERVA ORIGINAL,1,false,10403,15,"Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99 | Plasencia Reserva Original:0.99",
band-1968e093cc16.jpg,auto-match,,,mayflower-dusk-toro,Mayflower,Dusk,0.98,MAYFLOWER,,0.9,false,8825,15,"Mayflower Dusk:0.98 | Mayflower Dawn:0.98 | Mayflower Dusk:0.98 | Mayflower Dream:0.98 | Mayflower Dawn Churchhill:0.98",
band-198d11c02972.jpg,auto-match,,,cohiba-red-dot-robusto,Cohiba,Red Dot,0.99,COHIBA,RED DOT,1,false,9737,15,"Cohiba Red Dot:0.99 | Cohiba Red Dot:0.99 | Cohiba Red Dot:0.99 | Cohiba Red Dot Toro Tube:0.99 | Cohiba Red Dot Toro Tubo:0.99",
band-19aab4dd6964.jpg,auto-match,,,plasencia-alma-fuerte,Plasencia,Alma Fuerte,0.99,Plasencia,Alma Fuerte,1,false,11588,15,"Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte:0.99 | Plasencia Alma Fuerte Robustus I:0.99 | Plasencia Alma Fuerte Sixto II:0.99 | Plasencia Alma Fuerte Colorado Claro:0.99",
band-19f97425f1d8.jpg,auto-match,,,arturo-fuente,Arturo Fuente,Arturo Fuente,0.98,Arturo Fuente,,0.8,false,8984,15,"Arturo Fuente Arturo Fuente:0.98 | Arturo Fuente Fuente Opus X Forbidden X TAA:0.98 | Arturo Fuente Natural Double Chateau Fuente:0.98 | Arturo Fuente Maduro Chateau Fuente:0.98 | Arturo Fuente Maduro Double Chateau Fuente:0.98",
band-1a7d83a8fafe.jpg,ambiguous,,,g-a-r-by-george-rico,G.A.R.,By George Rico,0.501,Image is too blurry to identify text on the band.,,0,false,8880,15,"G.A.R. By George Rico:0.50 | G.A.R. Red By George Rico:0.50 | Fonseca Arana:0.49 | Kafie 1901 Natural:0.48 | Kafie 1901 Naked Cigars By:0.37",
band-1a9dc1722f94.jpg,ambiguous,,,ave-maria,Ave Maria,,0.756,AVE MARIA,IMMECULATA,0.9,false,9054,15,"Ave Maria :0.76 | Ave Maria Argentum:0.76 | Ave Maria Argentum Gordo Extra:0.76 | Ave Maria Argentum Morning Star:0.76 | Ave Maria Argentum Morning Star Perfecto:0.76",
band-1b049ef80898.jpg,auto-match,,,lfd-coronado-double-corona,La Flor Dominicana,Coronado,0.98,LA FLOR DOMINICANA,LFD,0.8,false,8941,15,"La Flor Dominicana Coronado:0.98 | La Flor Dominicana Coronado:0.98 | La Flor Dominicana Coronado Double Toro:0.98 | La Flor Dominicana Suave Grand Maduro No. 6:0.98 | La Flor Dominicana Suave Insurrectos Tubos:0.98",
band-1c0c76526427.jpg,ambiguous,,,cao-arcana-stokk-belicoso,CAO,Arcana Stokk,0.571,MYRON,RESERVA 3 ANOS,0.8,false,10290,15,"CAO Arcana Stokk:0.57 | La Aroma de Cuba Connecticut:0.56 | Fonseca Arana:0.51 | Camacho Pre-Embargo Toro:0.50 | Gurkha Park Avenue:0.39",
band-1dcbd00cf7aa.jpg,auto-match,,,plasencia-alma-del-fuego,Plasencia,Alma del Fuego,0.99,PLASENCIA,ALMA DEL FUEGO,1,false,13444,15,"Plasencia Alma del Fuego:0.99 | Plasencia Alma Del Fuego Special Edition Ometepe:0.99 | Plasencia Alma Del Fuego Concepcion – Toro:0.99 | Plasencia Alma Del Fuego Flama – Panetela:0.99 | Plasencia TAA Alma Del Fuego Cortez:0.99",
band-1e91fd6d61f2.jpg,auto-match,,,padron-1964-anniversary-a,Padrón,1964 Anniversary A,0.98,Padrón,1964 Anniversary Series,1,false,10876,15,"Padrón 1964 Anniversary A:0.98 | Padrón 1926 Serie:0.98 | Padrón 1926 Serie No. 1 Maduro:0.98 | Padrón 1926 Serie No. 1 Natural:0.98 | Padrón 1926 Serie No. 2 Maduro:0.98",
band-1f926bc35130.jpg,auto-match,,,flor-de-oliva-maduro,Flor de Oliva,Maduro,0.99,Flor de Oliva,Maduro,0.9,false,5119,15,"Flor de Oliva Maduro:0.99 | Flor de Oliva 5 X 50 Maduro:0.99 | Flor de Oliva 6 X 50 Maduro:0.99 | Oliva Serie Maduro Especial Double:0.98 | Oliva Serie V Melanio Maduro No. 4:0.98",
band-1f93e72ef918.jpg,ambiguous,,,byron-20th-century-venecianos,Byron,20Th Century Venecianos,0.844,BYRON,RESERVA 5 AÑOS,1,false,10448,15,"Byron 20Th Century Venecianos:0.84 | Byron 1850:0.72 | Byron 1850 No.1:0.72 | Byron 1850:0.72 | Byron 1850 No. 3:0.72",
band-1fe41eaa3482.jpg,auto-match,,,quorum-classic-tres-petit-corona,Quorum,Classic Tres Petit Corona,0.904,QUORUM,,1,false,7853,15,"Quorum Classic Tres Petit Corona:0.90 | Quorum Corona:0.90 | Quorum Classic:0.86 | Quorum Classic:0.86 | Quorum Maduro:0.86",
band-209a18c58393.jpg,auto-match,,,e-p-carrillo-la-historia,E.P. Carrillo,La Historia,0.99,E.P. Carrillo,La Historia,0.9,false,8846,15,"E.P. Carrillo La Historia:0.99 | E.P. Carrillo La Historia Regalias D'Celia:0.99 | E.P. Carrillo La Historia Silk:0.99 | E.P. Carrillo La Historia TAA 656:0.99 | E.P. Carrillo Carrillo La Historia El Senador:0.99",
band-2257545f9bb8.jpg,auto-match,,,arturo-fuente-god-of-fire-serie-aniversario,Arturo Fuente,God of Fire Serie Aniversario,0.99,God of Fire,Aniversario,1,false,9654,15,"Arturo Fuente God of Fire Serie Aniversario:0.99 | Aganorsa Leaf Aniversario:0.99 | Aganorsa Leaf Aniversario:0.99 | Aganorsa Leaf Aniversario:0.99 | Aganorsa Leaf Aniversario:0.99",
band-2278197eb3f3.jpg,auto-match,,,plasencia-alma-del-campo,Plasencia,Alma del Campo,0.99,PLASENCIA,ALMA DEL CAMPO,1,false,9907,15,"Plasencia Alma del Campo:0.99 | Plasencia Alma del Campo:0.99 | Plasencia Alma del Campo:0.99 | Plasencia Alma del Campo:0.99 | Plasencia Alma del Campo:0.99",
band-229300ced0fe.jpg,ambiguous,,,fonseca-arana,Fonseca,Arana,0.751,Alfonso,Produccion Limitada,0.9,false,9014,15,"Fonseca Arana:0.75 | La Aroma de Cuba Connecticut:0.74 | Alfonso Anejo:0.68 | Alfonso Anejo 1:0.68 | Alfonso Anejo 2:0.68",
band-22a137200144.jpg,ambiguous,,,dunbarton-tobacco-trust-stillwell-star,Dunbarton Tobacco & Trust,Stillwell Star,0.823,Bayou No. 32,Stillwell,0.9,true,16953,11,"Dunbarton Tobacco & Trust Stillwell Star:0.82 | Dunbarton Tobacco & Trust Polpetta:0.58 | Drew Estate ACID Opulence 3:0.57 | Acid Opulence 3 Robusto:0.57 | Acid Opulence 3 Toro:0.57",
band-22e6d72ab45b.jpg,auto-match,,,cao-surplus-sweet,CAO,Surplus Sweet,0.99,CAO,Surplus Sweet,0.9,false,8366,15,"CAO Surplus Sweet:0.99 | CAO Surplus Sweet:0.99 | CAO Surplus Sweet Gigante:0.99 | CAO Surplus:0.99 | CAO Surplus Maduro:0.98",
band-23102cbfa001.jpg,auto-match,,,micallef-cigars-herencia,Micallef,Herencia,0.98,MICALLEF,,0.9,false,4406,15,"Micallef Herencia:0.98 | Micallef Leyenda:0.98 | Micallef Migdalia:0.98 | Fonseca Arana:0.84 | Sindicato Casa Bella Maduro:0.83",
band-24234152e969.jpg,auto-match,,,plasencia-alma-del-cielo,Plasencia,Alma del Cielo,0.99,PLASENCIA,ALMA DEL CIELO,1,false,9907,15,"Plasencia Alma del Cielo:0.99 | Plasencia Alma del Cielo:0.99 | Plasencia Alma del Cielo:0.99 | Plasencia Alma del Cielo:0.99 | Plasencia Alma del Cielo:0.99",
band-24f7d71a25a2.jpg,auto-match,,,atabey,Atabey,,0.948,ATABEY,,0.9,false,7632,15,"Atabey :0.95 | Atabey Benditos:0.95 | Atabey Brujos:0.95 | Atabey Delirios:0.95 | Atabey Dioses:0.95",
band-24fe1360399e.jpg,auto-match,,,tatuaje-corojo,Tatuaje,Corojo,0.99,Tatuaje,Corojo,0.9,false,3836,15,"Tatuaje Corojo:0.99 | Tatuaje T110 Corojo:0.99 | Tatuaje 7Th Corojo:0.99 | Tatuaje Petite Tatuaje Reserva:0.98 | Tatuaje Nuevitas Jibaro No. 1:0.98",
band-25692224e00b.jpg,auto-match,,,liga-privada-unico-feral-flying-pig,Drew Estate,Liga Privada Unico Feral Flying Pig,0.99,Drew Estate,Feral,0.9,false,14196,15,"Drew Estate Liga Privada Unico Feral Flying Pig:0.99 | Drew Estate Liga Privada Unico Porchetta:0.98 | Drew Estate Liga Privada Unico Nasty Fritas:0.98 | Drew Estate Liga Privada Unico L40 Lancero:0.98 | Drew Estate Liga Privada Unico Dirty Rat:0.98",
band-2583667c5577.jpg,auto-match,,,rocky-patel-vintage-1999-connecticut-toro,Rocky Patel,Vintage 1999 Connecticut,0.99,Rocky Patel,Vintage 1999 Connecticut,1,false,9994,15,"Rocky Patel Vintage 1999 Connecticut:0.99 | Rocky Patel Vintage 1999 Connecticut:0.99 | Rocky Patel Vintage 1999 Connecticut:0.99 | Rocky Patel Vintage 1999 Connecticut:0.99 | Rocky Patel Vintage 1999:0.99",
band-25b6b01e2aad.jpg,auto-match,,,the-tabernacle-havana-seed-ct-142,The Tabernacle,Havana Seed CT 142,0.98,THE TABERNACLE,HAVANA SEED CT. No. 142,1,false,5347,15,"The Tabernacle Havana Seed CT 142:0.98 | Foundation Cigar Co. The Tabernacle:0.97 | Foundation Cigar Co. The Tabernacle:0.97 | Foundation Cigar Co. The Tabernacle:0.97 | Foundation Cigar Co. The Tabernacle:0.97",
band-269575affc0d.jpg,auto-match,,,perdomo-10th-anniversary-maduro,Perdomo,10th Anniversary Maduro,0.99,PERDOMO,10th Anniversary Maduro,1,false,10699,15,"Perdomo 10th Anniversary Maduro:0.99 | Perdomo Reserve 10Th Anniversary Maduro Robusto:0.99 | Perdomo Reserve 10Th Anniversary Maduro Epicure:0.99 | Perdomo Reserve 10Th Anniversary Maduro Super Toro:0.99 | Perdomo Reserve 10Th Anniversary Maduro Churchill:0.99",
band-2705b919bb56.jpg,auto-match,,,my-father,My Father,My Father,0.98,My Father,,0.9,false,10151,15,"My Father My Father:0.98 | My Father My Father:0.98 | My Father Garcia & Garcia Toro Deluxe:0.98 | My Father Garcia & Garcia Robusto Deluxe:0.98 | My Father By My Father:0.98",
